customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
17906,246,1,72.9,1,2,1,121,Others
17908,373,1,232.03,1,2,1,121,Others
17911,8,1,366.23,5,2,2,522,Others
17912,309,5,310.06,1,4,2,142,Loyal Customers
17913,58,2,408.65,3,3,2,332,At Risk
17914,3,1,329.36,5,2,2,522,Others
17917,44,3,335.03,3,4,2,342,At Risk
17919,87,1,1304.04,2,2,4,224,Others
17920,3,17,4119.5,5,5,5,555,At Risk
17921,63,4,820.23,3,4,3,343,At Risk
17923,281,1,207.5,1,2,1,121,Others
17924,11,7,2962.5,5,5,5,555,At Risk
17925,372,1,244.08,1,2,1,121,Others
17926,132,2,397.29,2,3,2,232,At Risk
17928,44,2,212.54,3,3,1,331,At Risk
17929,10,4,843,5,4,3,543,At Risk
17930,35,5,1740.48,3,4,4,344,At Risk
17931,133,2,408.36,2,3,2,232,At Risk
17932,28,3,1331.57,4,4,4,444,At Risk
17934,51,2,704.25,3,3,3,333,At Risk
17935,137,2,145.79,2,3,1,231,At Risk
17936,4,1,380.13,5,2,2,522,Others
17937,8,7,4301.22,5,5,5,555,At Risk
17939,159,1,99.14,2,2,1,221,Others
17940,48,10,4020.04,3,5,5,355,At Risk
17941,130,1,304.56,2,2,2,222,Others
17942,7,1,77.5,5,2,1,521,Others
17946,232,2,149.58,1,3,1,131,Loyal Customers
17947,36,1,176.68,3,2,1,321,Others
17948,146,1,358.56,2,2,2,222,Others
17949,0,45,58510.48,5,5,5,555,At Risk
17950,71,3,482.2,3,4,2,342,At Risk
17951,39,3,1008.54,3,4,4,344,At Risk
17954,4,12,2314.13,5,5,5,555,At Risk
17955,198,4,557.3,1,4,3,143,Loyal Customers
17956,248,1,12.75,1,2,1,121,Others
17957,65,1,111.68,3,2,1,321,Others
17958,116,1,508.46,2,2,3,223,Others
17960,170,1,73.78,2,2,1,221,Others
17961,20,39,1296.44,4,5,4,454,At Risk
17962,141,1,102.41,2,2,1,221,Others
17964,31,2,463.21,4,3,2,432,At Risk
17965,37,14,2599.19,3,5,5,355,At Risk
17966,37,5,1098.43,3,4,4,344,At Risk
17967,371,1,112.27,1,2,1,121,Others
17968,373,1,265.1,1,2,2,122,Others
17969,165,2,228.2,2,3,1,231,At Risk
17970,210,1,562.79,1,2,3,123,Others
17972,241,1,135.19,1,2,1,121,Others
17973,51,1,337.04,3,2,2,322,Others
17974,24,3,703.99,4,4,3,443,At Risk
17975,14,13,4483.26,4,5,5,455,At Risk
17976,371,1,321.79,1,2,2,122,Others
17977,28,1,288.14,4,2,2,422,Others
17978,364,1,300.92,1,2,2,122,Others
17979,35,4,732.41,3,4,3,343,At Risk
17980,165,3,811.45,2,4,3,243,At Risk
17984,144,1,152.68,2,2,1,221,Others
17985,21,1,631.35,4,2,3,423,Others
17986,55,1,20.8,3,2,1,321,Others
17987,184,1,198.57,1,2,1,121,Others
17988,11,7,201.12,5,5,1,551,At Risk
17990,236,3,630.84,1,4,3,143,Loyal Customers
17991,224,2,93.35,1,3,1,131,Loyal Customers
17994,121,4,674.89,2,4,3,243,At Risk
17995,281,1,76.1,1,2,1,121,Others
17997,73,8,1962.46,2,5,4,254,At Risk
17999,36,2,380.39,3,3,2,332,At Risk
18001,11,2,415.13,5,3,2,532,At Risk
18004,361,1,157.92,1,2,1,121,Others
18005,3,2,226.47,5,3,1,531,At Risk
18006,22,1,444.68,4,2,2,422,Others
18008,69,9,2116.19,3,5,5,355,At Risk
18009,234,1,247.39,1,2,1,121,Others
18010,256,1,174.8,1,2,1,121,Others
18011,372,1,102.79,1,2,1,121,Others
18013,154,2,187.29,2,3,1,231,At Risk
18014,27,1,162.22,4,2,1,421,Others
18015,3,1,120.03,5,2,1,521,Others
18016,31,5,1477.66,4,4,4,444,At Risk
18017,80,3,523,2,4,3,243,At Risk
18018,107,2,122.14,2,3,1,231,At Risk
18019,51,1,38.45,3,2,1,321,Others
18022,35,1,612.72,3,2,3,323,Others
18024,152,2,389.78,2,3,2,232,At Risk
18027,98,1,115.31,2,2,1,221,Others
18030,3,2,230.65,5,3,1,531,At Risk
18032,333,1,73.5,1,2,1,121,Others
18033,64,1,93.82,3,2,1,321,Others
18034,21,2,418.68,4,3,2,432,At Risk
18035,35,3,713.89,3,4,3,343,At Risk
18036,31,3,403.12,4,4,2,442,At Risk
18037,153,6,70.02,2,5,1,251,At Risk
18040,18,2,357.2,4,3,2,432,At Risk
18041,11,21,4097.37,5,5,5,555,At Risk
18042,53,1,165.05,3,2,1,321,Others
18043,24,3,529.29,4,4,3,443,At Risk
18044,3,10,2088.6,5,5,5,555,At Risk
18045,44,1,178.34,3,2,1,321,Others
18048,202,2,172.29,1,3,1,131,Loyal Customers
18050,358,1,74.4,1,2,1,121,Others
18053,70,1,300.02,3,2,2,322,Others
18055,6,10,6761.34,5,5,5,555,At Risk
18056,287,1,363.65,1,2,2,122,Others
18058,9,1,170.16,5,2,1,521,Others
18059,22,3,306.46,4,4,2,442,At Risk
18061,21,10,2119.41,4,5,5,455,At Risk
18062,172,3,720.52,2,4,3,243,At Risk
18064,132,2,814,2,3,3,233,At Risk
18065,5,14,2392.83,5,5,5,555,At Risk
18066,74,1,318,2,2,2,222,Others
18067,39,1,396.33,3,2,2,322,Others
18068,288,1,101.7,1,2,1,121,Others
18069,25,5,2009.24,4,4,4,444,At Risk
18071,257,2,453,1,3,2,132,Loyal Customers
18072,185,1,247.44,1,2,1,121,Others
18073,113,12,3859.82,2,5,5,255,At Risk
18074,373,1,489.6,1,2,3,123,Others
18075,22,10,2611.75,4,5,5,455,At Risk
18077,7,11,2584.41,5,5,5,555,At Risk
18078,216,2,336.13,1,3,2,132,Loyal Customers
18079,44,4,3613.15,3,4,5,345,At Risk
18080,18,2,1231.5,4,3,4,434,At Risk
18081,35,3,343.45,3,4,2,342,At Risk
18082,25,1,680.84,4,2,3,423,Others
18084,15,1,90.48,4,2,1,421,Others
18085,329,2,689.95,1,3,3,133,Loyal Customers
18086,273,1,101.34,1,2,1,121,Others
18087,97,2,4055.72,2,3,5,235,At Risk
18088,60,1,166.03,3,2,1,321,Others
18092,1,11,9068.26,5,5,5,555,At Risk
18093,92,4,2106.52,2,4,5,245,At Risk
18094,81,7,3017.3,2,5,5,255,At Risk
18095,312,2,580.05,1,3,3,133,Loyal Customers
18096,11,3,849.06,5,4,3,543,At Risk
18097,7,6,2662.4,5,5,5,555,At Risk
18099,126,1,168.31,2,2,1,221,Others
18101,10,2,222.4,5,3,1,531,At Risk
18102,0,60,259657.3,5,5,5,555,At Risk
18104,36,1,754.64,3,2,3,323,Others
18105,37,1,113.48,3,2,1,321,Others
18106,329,1,421.9,1,2,2,122,Others
18108,253,1,271,1,2,2,122,Others
18109,1,26,8004.92,5,5,5,555,At Risk
18110,19,1,198.8,4,2,1,421,Others
18112,11,2,352.69,5,3,2,532,At Risk
18113,368,1,76.32,1,2,1,121,Others
18114,289,1,220.1,1,2,1,121,Others
18116,67,8,1403.11,3,5,4,354,At Risk
18117,25,1,315.65,4,2,2,422,Others
18118,10,26,5625.08,5,5,5,555,At Risk
18119,367,1,180.7,1,2,1,121,Others
18120,213,1,111.15,1,2,1,121,Others
18121,148,2,653.3,2,3,3,233,At Risk
18122,7,6,1793.06,5,5,4,554,At Risk
18123,23,2,574.44,4,3,3,433,At Risk
18125,29,4,1131.75,4,4,4,444,At Risk
18126,60,1,200.92,3,2,1,321,Others
18127,18,3,347.08,4,4,2,442,At Risk
18129,242,1,112.55,1,2,1,121,Others
18130,14,3,1059.39,4,4,4,444,At Risk
18133,211,1,931.5,1,2,3,123,Others
18135,28,5,681.91,4,4,3,443,At Risk
18136,62,3,784.33,3,4,3,343,At Risk
18138,294,1,152.65,1,2,1,121,Others
18139,17,6,8438.34,4,5,5,455,At Risk
18142,156,2,1019.52,2,3,4,234,At Risk
18143,116,2,1000.16,2,3,4,234,At Risk
18144,7,12,2888.75,5,5,5,555,At Risk
18145,12,4,2861.55,5,4,5,545,At Risk
18146,140,2,160.35,2,3,1,231,At Risk
18147,45,2,179.34,3,3,1,331,At Risk
18149,50,3,612.08,3,4,3,343,At Risk
18150,31,3,566.58,4,4,3,443,At Risk
18151,134,2,653.35,2,3,3,233,At Risk
18154,2,2,399.19,5,3,2,532,At Risk
18155,74,3,371.62,2,4,2,242,At Risk
18156,12,2,675.64,5,3,3,533,At Risk
18158,8,2,453.4,5,3,2,532,At Risk
18159,300,1,530.15,1,2,3,123,Others
18160,56,2,638.06,3,3,3,333,At Risk
18161,14,5,1618.69,4,4,4,444,At Risk
18164,36,1,399.65,3,2,2,322,Others
18165,176,1,302.46,2,2,2,222,Others
18167,22,3,1384.86,4,4,4,444,At Risk
18168,175,6,1160.04,2,5,4,254,At Risk
18169,60,1,202.65,3,2,1,321,Others
18170,32,3,980.31,4,4,4,444,At Risk
18171,58,5,1231.31,3,4,4,344,At Risk
18172,14,20,7561.68,4,5,5,455,At Risk
18173,86,4,2106.84,2,4,5,245,At Risk
18174,6,1,104,5,2,1,521,Others
18176,357,1,476.35,1,2,2,122,Others
18177,30,6,1340.87,4,5,4,454,At Risk
18178,128,4,1590.81,2,4,4,244,At Risk
18179,8,6,1793.17,5,5,4,554,At Risk
18180,4,6,1843.75,5,5,4,554,At Risk
18181,23,1,366.85,4,2,2,422,Others
18183,226,2,632.07,1,3,3,133,Loyal Customers
18184,14,1,49.8,4,2,1,421,Others
18185,248,1,304.25,1,2,2,122,Others
18188,14,3,2001.04,4,4,4,444,At Risk
18189,77,2,1090.24,2,3,4,234,At Risk
18190,191,2,284.46,1,3,2,132,Loyal Customers
18191,261,1,207.8,1,2,1,121,Others
18192,71,1,957.97,3,2,4,324,Others
18193,164,1,243.76,2,2,1,221,Others
18194,81,1,973.84,2,2,4,224,Others
18196,94,2,686.63,2,3,3,233,At Risk
18198,3,17,5425.56,5,5,5,555,At Risk
18200,105,1,150.35,2,2,1,221,Others
18202,199,3,1396.99,1,4,4,144,Loyal Customers
18203,156,1,160.42,2,2,1,221,Others
18204,70,3,1975.35,3,4,4,344,At Risk
18205,35,2,517.36,3,3,3,333,At Risk
18209,28,1,139.1,4,2,1,421,Others
18210,1,6,2621.38,5,5,5,555,At Risk
18211,25,5,600.07,4,4,3,443,At Risk
18212,325,1,216.07,1,2,1,121,Others
18213,236,1,232.48,1,2,1,121,Others
18215,88,1,299.34,2,2,2,222,Others
18216,30,1,481.75,4,2,2,422,Others
18217,28,2,621.75,4,3,3,433,At Risk
18218,210,2,641.92,1,3,3,133,Loyal Customers
18219,2,10,2069.77,5,5,5,555,At Risk
18220,226,1,305.28,1,2,2,122,Others
18221,21,5,1041.61,4,4,4,444,At Risk
18222,92,1,443,2,2,2,222,Others
18223,4,14,6484.54,5,5,5,555,At Risk
18224,263,1,158.95,1,2,1,121,Others
18225,2,12,5504.96,5,5,5,555,At Risk
18226,43,11,5228.05,3,5,5,355,At Risk
18227,217,1,93.75,1,2,1,121,Others
18228,56,2,779.9,3,3,3,333,At Risk
18229,11,20,7276.9,5,5,5,555,At Risk
18230,8,7,2810.2,5,5,5,555,At Risk
18231,191,5,2071.77,1,4,5,145,Loyal Customers
18232,81,4,592.97,2,4,3,243,At Risk
18233,325,1,440,1,2,2,122,Others
18235,71,3,1796.48,3,4,4,344,At Risk
18236,29,6,882.24,4,5,3,453,At Risk
18237,2,5,987.1,5,4,4,544,At Risk
18239,218,5,1561.61,1,4,4,144,Loyal Customers
18240,45,1,422.58,3,2,2,322,Others
18241,9,17,2073.09,5,5,5,555,At Risk
18242,71,4,2232.49,3,4,5,345,At Risk
18245,6,7,2567.06,5,5,5,555,At Risk
18246,23,2,596.1,4,3,3,433,At Risk
18248,122,2,804.02,2,3,3,233,At Risk
18249,16,1,95.34,4,2,1,421,Others
18250,309,1,349.27,1,2,2,122,Others
18251,86,1,4314.72,2,2,5,225,Others
18252,50,2,518.27,3,3,3,333,At Risk
18255,88,1,103.3,2,2,1,221,Others
18257,38,8,2337.63,3,5,5,355,At Risk
18259,24,3,2338.6,4,4,5,445,At Risk
18260,172,6,2628.35,2,5,5,255,At Risk
18261,42,2,324.24,3,3,2,332,At Risk
18262,139,1,149.48,2,2,1,221,Others
18263,25,3,1213.16,4,4,4,444,At Risk
18265,71,2,801.51,3,3,3,333,At Risk
18268,133,1,25.5,2,2,1,221,Others
18269,365,1,168.6,1,2,1,121,Others
18270,37,2,283.15,3,3,2,332,At Risk
18272,2,6,3078.58,5,5,5,555,At Risk
18273,1,3,204,5,4,1,541,At Risk
18274,29,1,175.92,4,2,1,421,Others
18276,43,1,335.86,3,2,2,322,Others
18277,57,1,110.38,3,2,1,321,Others
18278,73,1,173.9,2,2,1,221,Others
18280,277,1,180.6,1,2,1,121,Others
18281,180,1,80.82,1,2,1,121,Others
18282,7,2,178.05,5,3,1,531,At Risk
18283,3,16,2045.53,5,5,4,554,At Risk
18287,42,3,1837.28,3,4,4,344,At Risk
